NRO_DOC_FISCAL,RUC,RAZON_SOCIAL,COD_CLIENTE,COD_CUENTA,FUENTE,SISTEMA,FECHA_EMISION,FECHA_VTO,MONEDA,CHARGE_NET_AMOUNT,CHARGE_IGV_INVOICE,CHARGE_TOTAL_AMOUNT,origen_fecha_vto_mal_formada,total_pagado,cantidad_pagos,requirio_correccion_formato,total_nota_credito,monto_neto_a_pagar,diferencia,esta_vencida,estado_conciliacion,diferencia_es_trivial_redondeo
S5AA-0081257270,2079459148,CLIENT_00345,84006595,696175406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,163.49,29.43,192.92,False,192.92,1,False,0.0,192.92,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081079413,2022887994,CLIENT_00145,32866016,450578847,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081399983,2029619768,CLIENT_00671,76871695,674491857,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,21.29,3.84,25.13,False,25.13,1,False,0.0,25.13,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081583856,2053570348,CLIENT_00998,39598195,941791406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,64.6,11.63,76.23,False,76.23,1,False,0.0,76.23,0.0,True,CONCILIADA_EXACTA,True
S3AA-0078837958,2040265328,CLIENT_00922,23224575,205311463,FACTURACION CICLICA,AMDOCS,2026-06-15,2026-07-01,PEN,18.92,3.41,22.33,False,22.33,1,False,0.0,22.33,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081223648,2047695932,CLIENT_00358,34361416,154989637,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081068059,2012162297,CLIENT_00079,22421195,898221406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,47.99,8.64,56.63,False,56.63,1,False,0.0,56.63,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081042665,2041506329,CLIENT_00468,81900195,583170547,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,58.72,10.58,69.3,False,69.3,1,False,0.0,69.3,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081028394,2011171530,CLIENT_00052,610439211,479644847,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,88.92,16.01,104.93,False,104.93,1,False,0.0,104.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081456620,2069507116,CLIENT_00675,57902706,568656447,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S3AA-0078562005,2040008808,CLIENT_00209,30333575,44780043,FACTURACION CICLICA,AMDOCS,2026-06-15,2026-07-01,PEN,39.69,7.14,46.83,False,46.83,1,False,0.0,46.83,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082397283,2028712026,CLIENT_00204,145255911,797497537,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,136.09,24.49,160.58,False,160.58,1,False,0.0,160.58,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082300453,2029902035,CLIENT_00756,3530816,398698606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,465.44,83.78,549.22,False,549.22,1,False,0.0,549.22,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081025362,2082202511,CLIENT_00338,61032716,467886606,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S3AA-0078780308,2005459584,CLIENT_00291,62712575,83730423,FACTURACION CICLICA,AMDOCS,2026-06-15,2026-07-01,PEN,28.18,5.07,33.25,False,33.25,1,False,0.0,33.25,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081853074,2088855451,CLIENT_00667,870732221,781360837,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,106.48,19.17,125.65,False,125.65,1,False,0.0,125.65,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081588182,2056140058,CLIENT_00828,39666216,575621357,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,80.02,14.41,94.43,False,94.43,1,False,0.0,94.43,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081356036,2083097547,CLIENT_00654,16220516,226184557,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081482782,2009716777,CLIENT_00151,97228806,111598506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,5.03,0.92,5.95,False,5.95,1,False,0.0,5.95,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081355687,2024993405,CLIENT_00624,169283021,651258157,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,44.2,7.95,52.15,False,52.15,1,False,0.0,52.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082318631,2057929173,CLIENT_00899,232251311,641460227,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,163.32,8.32,171.64,False,171.64000000000001,2,False,0.0,171.64,2.842170943040401e-14,True,CONCILIADA_EXACTA,True
S5AA-0081192223,2091514048,CLIENT_00099,93455606,848147506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,97.82,17.61,115.43,False,115.43,1,False,0.0,115.43,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081537460,1021589348,CLIENT_00084,686327131,176116457,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,59.26,10.67,69.93,False,69.93,1,False,0.0,69.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081242627,2035835869,CLIENT_00900,64205395,833163406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,152.4,27.43,179.83,False,179.83,1,False,0.0,179.83,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081574340,2059931462,CLIENT_00106,195771431,970426857,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,147.95,26.63,174.58,False,174.58,1,False,0.0,174.58,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081264693,2054854170,CLIENT_00245,94709106,12491506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,64.01,11.52,75.53,False,75.53,1,False,0.0,75.53,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081039570,2037039972,CLIENT_00968,81193606,504736506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,95.98,17.28,113.26,False,113.26,1,False,0.0,113.26,0.0,True,CONCILIADA_EXACTA,True
S3AA-0078607544,2004965083,CLIENT_00066,702913431,910148857,FACTURACION CICLICA,AMDOCS,2026-06-15,2026-07-01,PEN,91.66,16.49,108.15,False,108.15,2,False,0.0,108.15,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080944422,2082043891,CLIENT_00584,50111885,145028306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,44.25,7.97,52.22,False,52.22,1,False,0.0,52.22,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081275636,2003418714,CLIENT_00435,50793821,717556947,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,257.76,46.39,304.15,False,304.15,1,False,0.0,304.15,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081577198,2017687980,CLIENT_00002,29261506,196015506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,68.16,12.27,80.43,False,80.43,1,False,0.0,80.43,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081017624,2004403801,CLIENT_00180,51668695,822986406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,190.06,34.22,224.28,False,224.28,1,False,0.0,224.28,0.0,True,CONCILIADA_EXACTA,True
S3AA-0078885181,2052009555,CLIENT_00491,53863575,683401443,FACTURACION CICLICA,AMDOCS,2026-06-15,2026-07-01,PEN,46.21,8.32,54.53,False,54.53,1,False,0.0,54.53,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081029270,2044242578,CLIENT_00641,61758016,180317657,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080984026,2022904680,CLIENT_00494,1762006,709596837,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,139.11,25.04,164.15,False,164.15,1,False,0.0,164.15,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081518096,2064786199,CLIENT_00357,48525585,651365306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,72.02,12.96,84.98,False,84.98,1,False,0.0,84.98,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081162994,2049726118,CLIENT_00693,53967106,952071506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,49.77,8.96,58.73,False,58.73,1,False,0.0,58.73,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080959674,2098720538,CLIENT_00619,70805406,916244506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,80.02,14.41,94.43,False,94.43,1,False,0.0,94.43,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081298433,2046766017,CLIENT_00089,35476406,118810067,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080984028,2022904680,CLIENT_00494,1762006,68427837,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,139.11,25.04,164.15,False,164.15,1,False,0.0,164.15,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080984121,2022904680,CLIENT_00494,1762006,960103047,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,130.21,23.44,153.65,False,153.65,1,False,0.0,153.65,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081438785,2071502889,CLIENT_00952,37201595,79615406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,216.71,39.0,255.71,False,255.71,1,False,0.0,255.71,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081421720,2013843524,CLIENT_00361,7433506,394923857,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,101.98,18.35,120.33,False,120.33,2,False,0.0,120.33,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081562490,2024654901,CLIENT_00714,9444995,309649406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,45.62,8.21,53.83,False,53.83,1,False,0.0,53.83,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081538455,2044862591,CLIENT_00895,68520506,772001167,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,20.46,3.69,24.15,False,24.15,2,False,0.0,24.15,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081213723,2018723284,CLIENT_00943,24907795,992587406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,104.95,18.88,123.83,False,123.83,1,False,0.0,123.83,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080949591,2091648036,CLIENT_00736,507047111,167051857,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,135.89,21.33,157.22,False,157.22,2,False,0.0,157.22,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081114871,2083097547,CLIENT_00654,82030516,169444047,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,97.52,17.56,115.08,False,115.08,1,False,0.0,115.08,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081407252,2073860151,CLIENT_00080,86391895,938064857,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,112.36,20.22,132.58,False,132.58,1,False,0.0,132.58,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081315364,2083697675,CLIENT_00702,65940495,6614406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,50.96,9.17,60.13,False,60.13,1,False,0.0,60.13,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081579578,2096031193,CLIENT_00429,295240121,218685637,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,378.73,3.61,382.34,False,382.34,2,False,0.0,382.34,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081450204,2050158167,CLIENT_00628,47189206,604697257,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,97.76,17.6,115.36,False,115.36,1,False,0.0,115.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082499173,2064475821,CLIENT_00583,35777616,254046606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,53.26,9.6,62.86,False,62.86,1,False,0.0,62.86,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081450203,2050158167,CLIENT_00628,47189206,717597257,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,139.17,25.05,164.22,False,164.22,1,False,0.0,164.22,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081356244,2094973310,CLIENT_00523,162487121,820342757,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,103.52,18.63,122.15,False,122.15,1,False,0.0,122.15,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081009958,2061270007,CLIENT_00298,41329095,201101406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,23.91,4.31,28.21,False,28.21,1,False,0.0,28.21,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081404666,2065971015,CLIENT_00157,862543011,165703427,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,49.18,8.86,58.03,False,58.03,1,False,0.0,58.03,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081385589,2050348529,CLIENT_00770,567857431,569905957,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,94.74,17.05,111.79,False,111.79,1,False,0.0,111.79,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081310804,2044062182,CLIENT_00560,55692195,27899537,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,20.11,3.62,23.73,False,23.73,1,False,0.0,23.73,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081500897,2083952379,CLIENT_00646,187786921,512546157,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,66.91,12.05,78.96,False,78.96,1,False,0.0,78.96,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081330126,2098720538,CLIENT_00619,85115406,726244506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,58.67,10.56,69.23,False,69.23,1,False,0.0,69.23,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081039488,2025199500,CLIENT_00474,81624306,258533506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,119.77,21.56,141.33,False,141.33,1,False,0.0,141.33,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080914876,2002846047,CLIENT_00694,10574185,8841306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,41.29,7.43,48.72,False,48.72,1,False,0.0,48.72,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081022431,2023740275,CLIENT_00569,514240531,757049957,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,77.06,13.87,90.93,False,90.93,1,False,0.0,90.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082291732,2013392711,CLIENT_00135,92388716,62288606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,99.6,17.93,117.53,False,117.53,1,False,0.0,117.53,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081196196,2011337701,CLIENT_00816,938353231,32636557,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,56.06,10.09,66.15,False,66.15,1,False,0.0,66.15,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081391718,2096049962,CLIENT_01000,66537116,705563947,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,94.86,17.07,111.93,False,111.93,1,False,0.0,111.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081094302,2080338247,CLIENT_00934,521923221,756609357,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,23.67,4.26,27.93,False,27.93,1,False,0.0,27.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081554310,2038909371,CLIENT_00713,98360385,977703306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,77.95,14.03,91.98,False,91.98,1,False,0.0,91.98,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081072718,2002271273,CLIENT_00273,226188921,562791557,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,85.9,15.46,101.36,False,101.36,1,False,0.0,101.36,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081007704,2012453412,CLIENT_00293,31688106,712075857,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,137.5,24.76,162.26,False,162.26,2,False,0.0,162.26,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081928819,2028712026,CLIENT_00204,78912516,692026606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,33.64,6.06,39.69,False,39.69,2,False,0.0,39.69,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081027402,2011171530,CLIENT_00052,610439211,548734537,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,52.14,9.39,61.53,False,61.53,1,False,0.0,61.53,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081256282,2063005127,CLIENT_00354,84063185,476431306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,104.41,18.79,123.2,False,123.2,1,False,0.0,123.2,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081308723,2064658684,CLIENT_00353,55329516,319075606,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,91.89,16.54,108.43,False,108.43,1,False,0.0,108.43,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081014728,2060001107,CLIENT_00314,41317295,723314757,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,127.13,22.88,150.01,False,150.01,1,False,0.0,150.01,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081706758,2069123981,CLIENT_00352,160410421,78449147,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,59.03,10.62,69.65,False,69.65,1,False,0.0,69.65,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081145202,2090808430,CLIENT_00946,239140521,688755457,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,118.59,21.34,139.93,False,139.93,1,False,0.0,139.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081247480,2049666577,CLIENT_00077,64519885,230808857,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,55.99,10.09,66.08,False,66.08,2,False,0.0,66.08,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081296441,2089935977,CLIENT_00509,351242611,58866937,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081188364,2063960356,CLIENT_00283,83687795,897468947,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,115.56,20.8,136.36,False,136.36,1,False,0.0,136.36,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081037114,2032869030,CLIENT_00111,71597416,415225067,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081551565,2079641879,CLIENT_00082,88171716,345052057,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,71.13,12.8,83.93,False,83.93,1,False,0.0,83.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081547860,2004670915,CLIENT_00592,88502895,956438406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,115.56,20.8,136.36,False,136.36,1,False,0.0,136.36,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080955893,2086977341,CLIENT_00182,602132321,813797847,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,18.91,3.42,22.33,False,22.33,1,False,0.0,22.33,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080971728,2021563134,CLIENT_00471,802909421,978687957,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,59.26,10.67,69.93,False,69.93,1,False,0.0,69.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081474963,2030329244,CLIENT_00587,87023195,896241406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,16.62,2.98,19.6,False,19.6,1,False,0.0,19.6,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081568879,2013870601,CLIENT_00098,19197485,937884306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,112.42,20.23,132.65,False,132.65,1,False,0.0,132.65,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081285730,2008261235,CLIENT_00881,25071785,808627306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,119.77,21.56,141.33,False,141.33,1,False,0.0,141.33,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080923540,2061726816,CLIENT_00637,20760906,912598506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,58.73,10.57,69.3,False,69.3,1,False,0.0,69.3,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081223842,2026850436,CLIENT_00251,348878221,93835937,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,45.98,8.27,54.25,False,54.25,1,False,0.0,54.25,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081508694,2069114417,CLIENT_00617,28716716,894805657,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081356439,2094973310,CLIENT_00523,162487121,833476857,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081029003,2035124090,CLIENT_00147,613385621,945667457,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,109.63,19.73,129.36,False,129.36,1,False,0.0,129.36,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081525909,2011885774,CLIENT_00490,58474295,777752406,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,95.74,17.24,112.98,False,112.98,1,False,0.0,112.98,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080935105,2078721881,CLIENT_00115,304118801,65285857,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081115204,2062922977,CLIENT_00731,82013506,297748447,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,50.13,9.02,59.15,False,55.42999999999999,2,False,3.72,55.43,-7.105427357601002e-15,True,CONCILIADA_EXACTA,True
S5AA-0081207047,2074406544,CLIENT_00417,14931616,241716606,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,27.83,5.01,32.83,False,32.83,1,False,0.0,32.83,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080978671,2062205828,CLIENT_00440,90271406,681112857,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,56.06,10.09,66.15,False,66.15,1,False,0.0,66.15,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081489755,2011722087,CLIENT_00088,8841006,147620506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,27.83,5.01,32.83,False,32.83,1,False,0.0,32.83,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081108156,2048747968,CLIENT_00130,72759006,89316647,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,112.53,20.26,132.79,False,132.79,1,False,0.0,132.79,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081293168,2061505168,CLIENT_00879,35089885,129609306,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,50.06,9.02,59.08,False,59.08,1,False,0.0,59.08,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081003096,2056046163,CLIENT_00994,31979006,770501506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,98.83,17.79,116.62,False,116.62,1,False,0.0,116.62,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081772799,2079015167,CLIENT_00836,96503306,987333506,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,59.26,10.67,69.93,False,69.93,1,False,0.0,69.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081007064,2039576863,CLIENT_00191,316013031,656135257,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,17.79,3.21,21.0,False,21.0,1,False,0.0,21.0,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081487287,2053585542,CLIENT_00846,97022606,136314957,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,77.06,13.87,90.93,False,90.93,1,False,0.0,90.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082398482,2071170607,CLIENT_00207,14288385,567995647,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,72.02,12.96,84.98,False,84.98,1,False,0.0,84.98,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081020328,2006121666,CLIENT_00662,51834206,732033837,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,56.29,10.14,66.43,False,66.43,1,False,0.0,66.43,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081482727,2091280680,CLIENT_00335,97222706,791917506,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,16.62,2.98,19.6,False,19.6,1,False,0.0,19.6,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081122258,2071854449,CLIENT_00591,92218116,435285147,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,136.14,24.51,160.65,False,160.65,1,False,0.0,160.65,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081037111,2032869030,CLIENT_00111,71597416,409515067,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,118.53,21.33,139.86,False,139.86,1,False,0.0,139.86,0.0,True,CONCILIADA_EXACTA,True
S5AA-0080969950,2021563134,CLIENT_00471,802909421,310955347,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,17.74,3.19,20.93,False,20.93,1,False,0.0,20.93,0.0,True,CONCILIADA_EXACTA,True
S5AA-0081124100,2009780710,CLIENT_00275,92755206,691118957,FACTURACION CICLICA,AMDOCS,2026-06-18,2026-07-05,PEN,77.06,13.87,90.93,False,90.93,1,False,0.0,90.93,0.0,True,CONCILIADA_EXACTA,True
